name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
LC076593	LC076593	1740	viral cRNA	2015-09-02	Human respirovirus 1	Homo sapiens	GU3_2011	NA	Japan:Aomori	Japan	JPN	NA	NA	NA
LC076594	LC076594	1740	viral cRNA	2015-09-02	Human respirovirus 1	Homo sapiens	GU5_2011	NA	Japan:Aomori	Japan	JPN	NA	NA	NA
LC076595	LC076595	1740	viral cRNA	2015-09-02	Human respirovirus 1	Homo sapiens	GU8_2012	NA	Japan:Aomori	Japan	JPN	NA	NA	NA
LC076596	LC076596	1740	viral cRNA	2015-09-02	Human respirovirus 1	Homo sapiens	GU11_2012	NA	Japan:Aomori	Japan	JPN	NA	NA	NA
LC076597	LC076597	1740	viral cRNA	2015-09-02	Human respirovirus 1	Homo sapiens	GU12_2013	NA	Japan:Aomori	Japan	JPN	NA	NA	NA
LC076598	LC076598	1740	viral cRNA	2015-09-02	Human respirovirus 1	Homo sapiens	IWA2_2012	NA	Japan:Aomori	Japan	JPN	NA	NA	NA
LC076599	LC076599	1740	viral cRNA	2015-09-02	Human respirovirus 1	Homo sapiens	IWA7_2013	NA	Japan:Aomori	Japan	JPN	NA	NA	NA
LC076600	LC076600	1740	viral cRNA	2015-09-02	Human respirovirus 1	Homo sapiens	IWA37_2013	NA	Japan:Aomori	Japan	JPN	NA	NA	NA
U01073	U01073	1728	mRNA	1994-05-25	Human respirovirus 1	Homo sapiens	HT81a	NA	NA	NA	NA	NA	NA	NA
U01074	U01074	1728	mRNA	1994-05-25	Human respirovirus 1	Homo sapiens	HT81b	NA	NA	NA	NA	NA	NA	NA
U01075	U01075	1728	mRNA	1994-05-25	Human respirovirus 1	Homo sapiens	HT82a	NA	NA	NA	NA	NA	NA	NA
U01076	U01076	1728	mRNA	1994-05-25	Human respirovirus 1	Homo sapiens	HT82b	NA	NA	NA	NA	NA	NA	NA
U01077	U01077	1728	mRNA	1994-05-25	Human respirovirus 1	Homo sapiens	HT83a	NA	NA	NA	NA	NA	NA	NA
U01078	U01078	1728	mRNA	1994-05-25	Human respirovirus 1	Homo sapiens	HT83b	NA	NA	NA	NA	NA	NA	NA
U01079	U01079	1728	mRNA	1994-05-25	Human respirovirus 1	Homo sapiens	HT85a	NA	NA	NA	NA	NA	NA	NA
U01080	U01080	1728	mRNA	1994-05-25	Human respirovirus 1	Homo sapiens	HT85b	NA	NA	NA	NA	NA	NA	NA
U01081	U01081	1728	mRNA	1994-05-25	Human respirovirus 1	Homo sapiens	HT87	NA	NA	NA	NA	NA	NA	NA
U01082	U01082	1728	mRNA	1994-05-25	Human respirovirus 1	Homo sapiens	HT88	NA	NA	NA	NA	NA	NA	NA
U01083	U01083	1728	mRNA	1993-09-02	Human respirovirus 1	Homo sapiens	HT89a	NA	NA	NA	NA	NA	NA	NA
U01084	U01084	1728	mRNA	1993-09-02	Human respirovirus 1	Homo sapiens	HT89b	NA	NA	NA	NA	NA	NA	NA
U01085	U01085	1728	mRNA	1993-09-02	Human respirovirus 1	Homo sapiens	HT89c	NA	NA	NA	NA	NA	NA	NA
AB542810	AB542810	1728	viral cRNA	2011-04-29	Human respirovirus 1	NA	C35	NA	NA	NA	NA	NA	NA	NA
JF416791	JF416791	1728	viral cRNA	2014-12-31	Human respirovirus 1	Homo sapiens	KPIV-07-20	NA	South Korea	South Korea	KOR	10-Sep-2007	2007-09-10	NA
JF416792	JF416792	1728	viral cRNA	2014-12-31	Human respirovirus 1	Homo sapiens	KPIV-07-2	NA	South Korea	South Korea	KOR	17-Sep-2007	2007-09-17	NA
KX912701	KX912701	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U46/12	NA	Malaysia	Malaysia	MYS	02-Mar-2012	2012-03-02	NA
KX912702	KX912702	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U190/12	NA	Malaysia	Malaysia	MYS	26-Mar-2012	2012-03-26	NA
KX912703	KX912703	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U194/12	NA	Malaysia	Malaysia	MYS	26-Mar-2012	2012-03-26	NA
KX912704	KX912704	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U226/12	NA	Malaysia	Malaysia	MYS	31-Mar-2012	2012-03-31	NA
KX912705	KX912705	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U361/12	NA	Malaysia	Malaysia	MYS	23-Apr-2012	2012-04-23	NA
KX912706	KX912706	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U370/12	NA	Malaysia	Malaysia	MYS	25-Apr-2012	2012-04-25	NA
KX912707	KX912707	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U397/12	NA	Malaysia	Malaysia	MYS	30-Apr-2012	2012-04-30	NA
KX912708	KX912708	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U479/12	NA	Malaysia	Malaysia	MYS	11-May-2012	2012-05-11	NA
KX912709	KX912709	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U497/12	NA	Malaysia	Malaysia	MYS	14-May-2012	2012-05-14	NA
KX912710	KX912710	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U573/12	NA	Malaysia	Malaysia	MYS	30-May-2012	2012-05-30	NA
KX912711	KX912711	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U597/12	NA	Malaysia	Malaysia	MYS	01-Jun-2012	2012-06-01	NA
KX912712	KX912712	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U820/12	NA	Malaysia	Malaysia	MYS	09-Jul-2012	2012-07-09	NA
KX912713	KX912713	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U905/12	NA	Malaysia	Malaysia	MYS	23-Jul-2012	2012-07-23	NA
KX912714	KX912714	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U1048/12	NA	Malaysia	Malaysia	MYS	27-Aug-2012	2012-08-27	NA
KX912715	KX912715	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U1105/12	NA	Malaysia	Malaysia	MYS	05-Sep-2012	2012-09-05	NA
KX912716	KX912716	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U1158/12	NA	Malaysia	Malaysia	MYS	12-Sep-2012	2012-09-12	NA
KX912717	KX912717	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U1241/12	NA	Malaysia	Malaysia	MYS	04-Oct-2012	2012-10-04	NA
KX912718	KX912718	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U1401/12	NA	Malaysia	Malaysia	MYS	05-Nov-2012	2012-11-05	NA
KX912719	KX912719	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U1402/12	NA	Malaysia	Malaysia	MYS	05-Nov-2012	2012-11-05	NA
KX912720	KX912720	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U1541/12	NA	Malaysia	Malaysia	MYS	26-Nov-2012	2012-11-26	NA
KX912721	KX912721	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U2946/13	NA	Malaysia	Malaysia	MYS	23-Oct-2013	2013-10-23	NA
KX912722	KX912722	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U2971/13	NA	Malaysia	Malaysia	MYS	28-Oct-2013	2013-10-28	NA
KX912723	KX912723	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3150/13	NA	Malaysia	Malaysia	MYS	29-Nov-2013	2013-11-29	NA
KX912724	KX912724	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3191/13	NA	Malaysia	Malaysia	MYS	09-Dec-2013	2013-12-09	NA
KX912725	KX912725	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3242/13	NA	Malaysia	Malaysia	MYS	16-Dec-2013	2013-12-16	NA
KX912726	KX912726	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3313/14	NA	Malaysia	Malaysia	MYS	03-Jan-2014	2014-01-03	NA
KX912727	KX912727	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3344/14	NA	Malaysia	Malaysia	MYS	08-Jan-2014	2014-01-08	NA
KX912728	KX912728	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3525/14	NA	Malaysia	Malaysia	MYS	17-Feb-2014	2014-02-17	NA
KX912729	KX912729	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3585/14	NA	Malaysia	Malaysia	MYS	03-Mar-2014	2014-03-03	NA
KX912730	KX912730	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3590/14	NA	Malaysia	Malaysia	MYS	03-Mar-2014	2014-03-03	NA
KX912731	KX912731	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3712/14	NA	Malaysia	Malaysia	MYS	28-Mar-2014	2014-03-28	NA
KX912732	KX912732	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3744/14	NA	Malaysia	Malaysia	MYS	04-Apr-2014	2014-04-04	NA
KX912733	KX912733	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3762/14	NA	Malaysia	Malaysia	MYS	07-Apr-2014	2014-04-07	NA
KX912734	KX912734	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3874/14	NA	Malaysia	Malaysia	MYS	09-May-2014	2014-05-09	NA
KX912735	KX912735	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3909/14	NA	Malaysia	Malaysia	MYS	16-May-2014	2014-05-16	NA
KX912736	KX912736	1728	viral cRNA	2018-10-12	Human respirovirus 1	Homo sapiens	MY-U3932/14	NA	Malaysia	Malaysia	MYS	26-May-2014	2014-05-26	NA
MW654417	MW654417	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0020/13-14	NA	Germany	Germany	DEU	2013-10-01	2013-10-01	NA
MW654418	MW654418	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0122/15-16	NA	Germany	Germany	DEU	2015-10-13	2015-10-13	NA
MW654419	MW654419	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0142/15-16	NA	Germany	Germany	DEU	2015-10-17	2015-10-17	NA
MW654420	MW654420	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0143/15-16	NA	Germany	Germany	DEU	2015-10-15	2015-10-15	NA
MW654421	MW654421	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0168/13-14	NA	Germany	Germany	DEU	2013-10-21	2013-10-21	NA
MW654422	MW654422	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0197/15-16	NA	Germany	Germany	DEU	2015-10-20	2015-10-20	NA
MW654423	MW654423	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0234/15-16	NA	Germany	Germany	DEU	2015-10-27	2015-10-27	NA
MW654424	MW654424	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0240/15-16	NA	Germany	Germany	DEU	2015-10-26	2015-10-26	NA
MW654425	MW654425	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0291/15-16	NA	Germany	Germany	DEU	2015-11-02	2015-11-02	NA
MW654426	MW654426	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0313/15-16	NA	Germany	Germany	DEU	2015-11-02	2015-11-02	NA
MW654427	MW654427	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0342/15-16	NA	Germany	Germany	DEU	2015-11-05	2015-11-05	NA
MW654428	MW654428	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0447/15-16	NA	Germany	Germany	DEU	2015-11-16	2015-11-16	NA
MW654429	MW654429	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0475/15-16	NA	Germany	Germany	DEU	2015-11-17	2015-11-17	NA
MW654430	MW654430	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0505/15-16	NA	Germany	Germany	DEU	2015-11-16	2015-11-16	NA
MW654431	MW654431	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0527/15-16	NA	Germany	Germany	DEU	2015-11-19	2015-11-19	NA
MW654432	MW654432	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0604/15-16	NA	Germany	Germany	DEU	2015-11-23	2015-11-23	NA
MW654433	MW654433	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0608/15-16	NA	Germany	Germany	DEU	2015-11-24	2015-11-24	NA
MW654434	MW654434	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0674/15-16	NA	Germany	Germany	DEU	2015-11-30	2015-11-30	NA
MW654435	MW654435	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0720/15-16	NA	Germany	Germany	DEU	2015-11-30	2015-11-30	NA
MW654436	MW654436	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0778/13-14	NA	Germany	Germany	DEU	2013-12-11	2013-12-11	NA
MW654437	MW654437	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0839/15-16	NA	Germany	Germany	DEU	2015-12-10	2015-12-10	NA
MW654438	MW654438	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0865/15-16	NA	Germany	Germany	DEU	2015-12-14	2015-12-14	NA
MW654439	MW654439	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0902/15-16	NA	Germany	Germany	DEU	2015-12-16	2015-12-16	NA
MW654440	MW654440	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0920/15-16	NA	Germany	Germany	DEU	2015-12-17	2015-12-17	NA
MW654441	MW654441	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/1254/13-14	NA	Germany	Germany	DEU	2014-01-20	2014-01-20	NA
MW654442	MW654442	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/1340/16-17	NA	Germany	Germany	DEU	2016-12-21	2016-12-21	NA
MW654443	MW654443	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/1900/13-14	NA	Germany	Germany	DEU	2014-02-14	2014-02-14	NA
MW654444	MW654444	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/2263/15-16	NA	Germany	Germany	DEU	2016-02-22	2016-02-22	NA
MW654445	MW654445	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/2272/15-16	NA	Germany	Germany	DEU	2016-02-22	2016-02-22	NA
MW654446	MW654446	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/4762/18-19	NA	Germany	Germany	DEU	2019-09-09	2019-09-09	NA
MW654447	MW654447	1728	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5805/16-17	NA	Germany	Germany	DEU	2017-09-25	2017-09-25	NA
MW654449	MW654449	1716	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0773/13-14	NA	Germany	Germany	DEU	2013-12-10	2013-12-10	NA
PP291742	PP291742	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/202/China/2022	NA	China	China	CHN	05-Feb-2022	2022-02-05	NA
PP291743	PP291743	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/219/China/2021	NA	China	China	CHN	07-Aug-2021	2021-08-07	NA
PP291744	PP291744	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/117/China/2021	NA	China	China	CHN	24-Nov-2021	2021-11-24	NA
PP291745	PP291745	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/119/China/2021	NA	China	China	CHN	02-Dec-2021	2021-12-02	NA
PP291746	PP291746	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/104/China/2021	NA	China	China	CHN	22-Oct-2021	2021-10-22	NA
PP291747	PP291747	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/130/China/2021	NA	China	China	CHN	26-Dec-2021	2021-12-26	NA
PP291748	PP291748	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/226/China/2021	NA	China	China	CHN	11-Sep-2021	2021-09-11	NA
PP291749	PP291749	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/127/China/2021	NA	China	China	CHN	08-Dec-2021	2021-12-08	NA
PP291750	PP291750	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/101/China/2021	NA	China	China	CHN	15-Oct-2021	2021-10-15	NA
PP291751	PP291751	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/205/China/2022	NA	China	China	CHN	05-Jun-2022	2022-06-05	NA
PP291752	PP291752	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/129/China/2021	NA	China	China	CHN	26-Dec-2021	2021-12-26	NA
PP291753	PP291753	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/103/China/2021	NA	China	China	CHN	15-Oct-2021	2021-10-15	NA
PP291754	PP291754	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/222/China/2021	NA	China	China	CHN	03-Sep-2021	2021-09-03	NA
PP291755	PP291755	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/120/China/2021	NA	China	China	CHN	02-Dec-2021	2021-12-02	NA
PP291756	PP291756	1707	viral cRNA	2024-09-26	Human respirovirus 1	Homo sapiens	HPIV1/233/China/2021	NA	China	China	CHN	08-Oct-2021	2021-10-08	NA
MN488698	MN488698	1704	viral cRNA	2020-10-12	Human respirovirus 1	Homo sapiens sample 4310700716	NA	NA	Netherlands	Netherlands	NLD	20-Nov-2007	2007-11-20	Probe capture/Targeted metagenomics
MW654399	MW654399	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/4746/18-19	NA	Germany	Germany	DEU	2019-09-02	2019-09-02	NA
MW654400	MW654400	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0846/17-18	NA	Germany	Germany	DEU	2017-11-24	2017-11-24	NA
MW654401	MW654401	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/4794/18-19	NA	Germany	Germany	DEU	2019-09-16	2019-09-16	NA
MW654402	MW654402	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5614/16-17	NA	Germany	Germany	DEU	2017-08-28	2017-08-28	NA
MW654403	MW654403	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5787/16-17	NA	Germany	Germany	DEU	2017-09-19	2017-09-19	NA
MW654404	MW654404	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0200/16-17	NA	Germany	Germany	DEU	2016-10-24	2016-10-24	NA
MW654405	MW654405	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/4679/18-19	NA	Germany	Germany	DEU	2019-08-05	2019-08-05	NA
MW654406	MW654406	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/4778/18-19	NA	Germany	Germany	DEU	2019-09-12	2019-09-12	NA
MW654407	MW654407	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5335/16-17	NA	Germany	Germany	DEU	2017-06-26	2017-06-26	NA
MW654408	MW654408	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5661/16-17	NA	Germany	Germany	DEU	2017-09-04	2017-09-04	NA
MW654409	MW654409	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0826/16-17	NA	Germany	Germany	DEU	2016-12-02	2016-12-02	NA
MW654410	MW654410	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/1178/17-18	NA	Germany	Germany	DEU	2017-12-12	2017-12-12	NA
MW654411	MW654411	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/1389/17-18	NA	Germany	Germany	DEU	2017-12-21	2017-12-21	NA
MW654412	MW654412	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5030/16-17	NA	Germany	Germany	DEU	2017-05-08	2017-05-08	NA
MW654413	MW654413	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5707/16-17	NA	Germany	Germany	DEU	2017-09-14	2017-09-14	NA
MW654414	MW654414	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5660/16-17	NA	Germany	Germany	DEU	2017-09-04	2017-09-04	NA
MW654415	MW654415	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5830/16-17	NA	Germany	Germany	DEU	2017-09-25	2017-09-25	NA
MW654416	MW654416	1699	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5815/16-17	NA	Germany	Germany	DEU	2017-09-25	2017-09-25	NA
MW654448	MW654448	1692	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0236/15-16	NA	Germany	Germany	DEU	2015-10-26	2015-10-26	NA
MW654384	MW654384	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0442/17-18	NA	Germany	Germany	DEU	2017-11-01	2017-11-01	NA
MW654385	MW654385	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/4426/18-19	NA	Germany	Germany	DEU	2019-06-18	2019-06-18	NA
MW654386	MW654386	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/4801/18-19	NA	Germany	Germany	DEU	2019-09-16	2019-09-16	NA
MW654387	MW654387	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5378/16-17	NA	Germany	Germany	DEU	2017-07-05	2017-07-05	NA
MW654388	MW654388	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/1029/17-18	NA	Germany	Germany	DEU	2017-12-04	2017-12-04	NA
MW654389	MW654389	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0598/17-18	NA	Germany	Germany	DEU	2017-11-13	2017-11-13	NA
MW654390	MW654390	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5650/16-17	NA	Germany	Germany	DEU	2017-08-31	2017-08-31	NA
MW654391	MW654391	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5718/16-17	NA	Germany	Germany	DEU	2017-09-11	2017-09-11	NA
MW654392	MW654392	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/0499/17-18	NA	Germany	Germany	DEU	2017-11-07	2017-11-07	NA
MW654393	MW654393	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/3939/18-19	NA	Germany	Germany	DEU	2019-04-02	2019-04-02	NA
MW654394	MW654394	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/1692/17-18	NA	Germany	Germany	DEU	2018-01-08	2018-01-08	NA
MW654395	MW654395	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5671/16-17	NA	Germany	Germany	DEU	2017-09-04	2017-09-04	NA
MW654396	MW654396	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/4943/17-18	NA	Germany	Germany	DEU	2018-03-05	2018-03-05	NA
MW654397	MW654397	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5726/16-17	NA	Germany	Germany	DEU	2017-09-14	2017-09-14	NA
MW654398	MW654398	1686	viral cRNA	2021-08-24	Human respirovirus 1	Homo sapiens	GER/5622/16-17	NA	Germany	Germany	DEU	2017-08-29	2017-08-29	NA
D01070	D01070	1683	mRNA	2007-12-07	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	Human parainfluenza virus type 1 (synonym)
S38060	S38060	1682	genomic RNA	1993-05-08	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
X51331	X51331	1682	genomic RNA	1993-05-11	Human respirovirus 1	NA	6/94	NA	NA	NA	NA	NA	NA	NA
X17218	X17218	1682	genomic RNA	1993-05-11	Human respirovirus 1	NA	Fushimi ATCC No. VR-105	NA	NA	NA	NA	NA	NA	NA
AB542811	AB542811	1668	viral cRNA	2011-04-29	Human respirovirus 1	NA	C35	NA	NA	NA	NA	NA	NA	NA
AB542812	AB542812	1668	viral cRNA	2011-04-29	Human respirovirus 1	NA	C35-F-E170G-A442E mutant	NA	NA	NA	NA	NA	NA	mutant virus of strain C35
M62850	M62850	1661	mRNA	1993-08-02	Human respirovirus 1	NA	C39	NA	NA	NA	NA	NA	NA	NA
MN488699	MN488699	1658	viral cRNA	2020-10-12	Human respirovirus 1	Homo sapiens sample 4310700753	NA	NA	Netherlands	Netherlands	NLD	04-Dec-2007	2007-12-04	Probe capture/Targeted metagenomics
CQ840449	CQ840449	1575	unassigned DNA	2004-07-29	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	human Parainfluenza 1 virus strain Washington/1964accession number nc003461
EU346886	EU346886	1575	viral cRNA	2008-04-23	Human respirovirus 1	NA	C35	NA	Spain	Spain	ESP	NA	NA	NA
MN488679	MN488679	1575	viral cRNA	2020-10-12	Human respirovirus 1	Homo sapiens sample 4310600076	NA	NA	Netherlands	Netherlands	NLD	30-Jan-2006	2006-01-30	Probe capture/Targeted metagenomics
MN488680	MN488680	1575	viral cRNA	2020-10-12	Human respirovirus 1	Homo sapiens sample 4310700391	NA	NA	Netherlands	Netherlands	NLD	02-May-2007	2007-05-02	Probe capture/Targeted metagenomics
MN488681	MN488681	1575	viral cRNA	2020-10-12	Human respirovirus 1	Homo sapiens sample 4310700716	NA	NA	Netherlands	Netherlands	NLD	20-Nov-2007	2007-11-20	Probe capture/Targeted metagenomics
MN488682	MN488682	1575	viral cRNA	2020-10-12	Human respirovirus 1	Homo sapiens sample 4310700753	NA	NA	Netherlands	Netherlands	NLD	04-Dec-2007	2007-12-04	Probe capture/Targeted metagenomics
KT898920	KT898920	1548	viral cRNA	2015-11-14	Human respirovirus 1	Homo sapiens	Pavia/VR9348/2007	NA	Italy	Italy	ITA	Oct-2007	2007-10-01	NA
AB641132	AB641132	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2002/1433	NA	Japan: Yamagata	Japan	JPN	21-May-2002	2002-05-21	NA
AB641133	AB641133	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2002/1565	NA	Japan: Yamagata	Japan	JPN	01-Jun-2002	2002-06-01	NA
AB641134	AB641134	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/1122	NA	Japan: Yamagata	Japan	JPN	02-Apr-2003	2003-04-02	NA
AB641135	AB641135	1233	viral cRNA	2012-02-28	Human respirovirus 1	NA	HPIVi/Yamagata/2003/1323	NA	Japan: Yamagata	Japan	JPN	19-Apr-2003	2003-04-19	NA
