name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
MT489453	MT489453	438	viral cRNA	2020-08-22	Human respirovirus 3	Homo sapiens	HD22347	NA	Germany: Heidelberg	Germany	DEU	Jun-2016	2016-06-01	NA
MT489454	MT489454	438	viral cRNA	2020-08-22	Human respirovirus 3	Homo sapiens	HD24266	NA	Germany: Heidelberg	Germany	DEU	Jun-2016	2016-06-01	NA
MT489455	MT489455	438	viral cRNA	2020-08-22	Human respirovirus 3	Homo sapiens	HD22614	NA	Germany: Heidelberg	Germany	DEU	Jun-2016	2016-06-01	NA
MT489456	MT489456	438	viral cRNA	2020-08-22	Human respirovirus 3	Homo sapiens	HD22913	NA	Germany: Heidelberg	Germany	DEU	Jun-2016	2016-06-01	NA
MT489457	MT489457	438	viral cRNA	2020-08-22	Human respirovirus 3	Homo sapiens	HD19166	NA	Germany: Heidelberg	Germany	DEU	May-2014	2014-05-01	NA
MT489458	MT489458	438	viral cRNA	2020-08-22	Human respirovirus 3	Homo sapiens	HD27503	NA	Germany: Heidelberg	Germany	DEU	Aug-2014	2014-08-01	NA
MT489459	MT489459	438	viral cRNA	2020-08-22	Human respirovirus 3	Homo sapiens	HD31865	NA	Germany: Heidelberg	Germany	DEU	Sep-2014	2014-09-01	NA
MT489460	MT489460	438	viral cRNA	2020-08-22	Human respirovirus 3	Homo sapiens	HD35084	NA	Germany: Heidelberg	Germany	DEU	Oct-2014	2014-10-01	NA
AF039922	AF039922	427	genomic RNA	2016-07-25	Human respirovirus 3	Homo sapiens	Alabama 1979	NA	NA	NA	NA	NA	NA	NA
AF039924	AF039924	427	genomic RNA	2016-07-25	Human respirovirus 3	Homo sapiens	Massachusetts 1995, community adquired 1, C1	NA	NA	NA	NA	NA	NA	NA
AF039925	AF039925	427	genomic RNA	2016-07-25	Human respirovirus 3	Homo sapiens	Massachusetts 1995, nosocomial outbreak 1, 2, 3,O1, O2, O3	NA	NA	NA	NA	NA	NA	NA
AF039926	AF039926	427	genomic RNA	2016-07-25	Human respirovirus 3	Homo sapiens	Massachusetts 1995, community adquired 2, C2	NA	NA	NA	NA	NA	NA	NA
AF039927	AF039927	427	genomic RNA	2016-07-25	Human respirovirus 3	Homo sapiens	Massachusetts 1995, community adquired 3, C3	NA	NA	NA	NA	NA	NA	NA
AF039929	AF039929	427	genomic RNA	2016-07-25	Human respirovirus 3	Homo sapiens	Manitoba, 1981	NA	NA	NA	NA	NA	NA	NA
AF039933	AF039933	427	genomic RNA	2016-07-25	Human respirovirus 3	Homo sapiens	Idaho, 1977	NA	NA	NA	NA	NA	NA	NA
AF039936	AF039936	427	genomic RNA	2016-07-25	Human respirovirus 3	Homo sapiens	Oregon, 1981	NA	NA	NA	NA	NA	NA	NA
ON385588	ON385588	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/01/2021	NA	South Korea: Gwangju	South Korea	KOR	14-Sep-2021	2021-09-14	NA
ON385589	ON385589	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/02/2021	NA	South Korea: Gwangju	South Korea	KOR	02-Sep-2021	2021-09-02	NA
ON385590	ON385590	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/03/2021	NA	South Korea: Gwangju	South Korea	KOR	13-Sep-2021	2021-09-13	NA
ON385591	ON385591	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/04/2021	NA	South Korea: Gwangju	South Korea	KOR	06-Sep-2021	2021-09-06	NA
ON385592	ON385592	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/05/2021	NA	South Korea: Gwangju	South Korea	KOR	13-Sep-2021	2021-09-13	NA
ON385593	ON385593	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/06/2021	NA	South Korea: Gwangju	South Korea	KOR	10-Sep-2021	2021-09-10	NA
ON385594	ON385594	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/07/2021	NA	South Korea: Gwangju	South Korea	KOR	06-Sep-2021	2021-09-06	NA
ON385595	ON385595	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/08/2021	NA	South Korea: Gwangju	South Korea	KOR	14-Sep-2021	2021-09-14	NA
ON385596	ON385596	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/09/2021	NA	South Korea: Gwangju	South Korea	KOR	15-Sep-2021	2021-09-15	NA
ON385597	ON385597	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/10/2021	NA	South Korea: Gwangju	South Korea	KOR	08-Sep-2021	2021-09-08	NA
ON385598	ON385598	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/11/2021	NA	South Korea: Gwangju	South Korea	KOR	10-Sep-2021	2021-09-10	NA
ON385599	ON385599	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/12/2021	NA	South Korea: Gwangju	South Korea	KOR	10-Sep-2021	2021-09-10	NA
ON385600	ON385600	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/13/2021	NA	South Korea: Gwangju	South Korea	KOR	17-Aug-2021	2021-08-17	NA
ON385601	ON385601	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/14/2021	NA	South Korea: Gwangju	South Korea	KOR	17-Aug-2021	2021-08-17	NA
ON385602	ON385602	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/15/2021	NA	South Korea: Gwangju	South Korea	KOR	28-Aug-2021	2021-08-28	NA
ON385603	ON385603	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/16/2021	NA	South Korea: Gwangju	South Korea	KOR	30-Aug-2021	2021-08-30	NA
ON385604	ON385604	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/17/2021	NA	South Korea: Gwangju	South Korea	KOR	30-Aug-2021	2021-08-30	NA
ON385605	ON385605	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/18/2021	NA	South Korea: Gwangju	South Korea	KOR	31-Aug-2021	2021-08-31	NA
ON385606	ON385606	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/19/2021	NA	South Korea: Gwangju	South Korea	KOR	04-Sep-2021	2021-09-04	NA
ON385607	ON385607	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/20/2021	NA	South Korea: Gwangju	South Korea	KOR	04-Sep-2021	2021-09-04	NA
ON385608	ON385608	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/21/2021	NA	South Korea: Gwangju	South Korea	KOR	06-Sep-2021	2021-09-06	NA
ON385609	ON385609	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/22/2021	NA	South Korea: Gwangju	South Korea	KOR	07-Sep-2021	2021-09-07	NA
ON385610	ON385610	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/23/2021	NA	South Korea: Gwangju	South Korea	KOR	07-Sep-2021	2021-09-07	NA
ON385611	ON385611	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/24/2021	NA	South Korea: Gwangju	South Korea	KOR	07-Sep-2021	2021-09-07	NA
ON385612	ON385612	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/25/2021	NA	South Korea: Gwangju	South Korea	KOR	07-Sep-2021	2021-09-07	NA
ON385613	ON385613	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/26/2021	NA	South Korea: Gwangju	South Korea	KOR	07-Sep-2021	2021-09-07	NA
ON385614	ON385614	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/27/2021	NA	South Korea: Gwangju	South Korea	KOR	07-Sep-2021	2021-09-07	NA
ON385615	ON385615	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/28/2021	NA	South Korea: Gwangju	South Korea	KOR	08-Sep-2021	2021-09-08	NA
ON385616	ON385616	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/29/2021	NA	South Korea: Gwangju	South Korea	KOR	11-Sep-2021	2021-09-11	NA
ON385617	ON385617	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/30/2021	NA	South Korea: Gwangju	South Korea	KOR	11-Sep-2021	2021-09-11	NA
ON385618	ON385618	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/31/2021	NA	South Korea: Gwangju	South Korea	KOR	11-Sep-2021	2021-09-11	NA
ON385619	ON385619	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/32/2021	NA	South Korea: Gwangju	South Korea	KOR	11-Sep-2021	2021-09-11	NA
ON385620	ON385620	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/34/2021	NA	South Korea: Gwangju	South Korea	KOR	11-Sep-2021	2021-09-11	NA
ON385621	ON385621	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/35/2021	NA	South Korea: Gwangju	South Korea	KOR	13-Sep-2021	2021-09-13	NA
ON385622	ON385622	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/36/2021	NA	South Korea: Gwangju	South Korea	KOR	13-Sep-2021	2021-09-13	NA
ON385623	ON385623	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/38/2021	NA	South Korea: Gwangju	South Korea	KOR	13-Sep-2021	2021-09-13	NA
ON385624	ON385624	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/39/2021	NA	South Korea: Gwangju	South Korea	KOR	13-Sep-2021	2021-09-13	NA
ON385625	ON385625	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/40/2021	NA	South Korea: Gwangju	South Korea	KOR	13-Sep-2021	2021-09-13	NA
ON385626	ON385626	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/41/2021	NA	South Korea: Gwangju	South Korea	KOR	13-Sep-2021	2021-09-13	NA
ON385627	ON385627	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/42/2021	NA	South Korea: Gwangju	South Korea	KOR	14-Sep-2021	2021-09-14	NA
ON385628	ON385628	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/43/2021	NA	South Korea: Gwangju	South Korea	KOR	14-Sep-2021	2021-09-14	NA
ON385629	ON385629	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/44/2021	NA	South Korea: Gwangju	South Korea	KOR	14-Sep-2021	2021-09-14	NA
ON385630	ON385630	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/45/2021	NA	South Korea: Gwangju	South Korea	KOR	14-Sep-2021	2021-09-14	NA
ON385631	ON385631	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/46/2021	NA	South Korea: Gwangju	South Korea	KOR	15-Sep-2021	2021-09-15	NA
ON385632	ON385632	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/47/2021	NA	South Korea: Gwangju	South Korea	KOR	2021	2021-01-01	NA
ON385633	ON385633	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/48/2021	NA	South Korea: Gwangju	South Korea	KOR	2021	2021-01-01	NA
ON385634	ON385634	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/49/2021	NA	South Korea: Gwangju	South Korea	KOR	2021	2021-01-01	NA
ON385635	ON385635	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/01/2019	NA	South Korea: Gwangju	South Korea	KOR	09-Apr-2019	2019-04-09	NA
ON385636	ON385636	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/02/2019	NA	South Korea: Gwangju	South Korea	KOR	10-Apr-2019	2019-04-10	NA
ON385637	ON385637	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/03/2019	NA	South Korea: Gwangju	South Korea	KOR	29-Apr-2019	2019-04-29	NA
ON385638	ON385638	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/04/2019	NA	South Korea: Gwangju	South Korea	KOR	18-Mar-2019	2019-03-18	NA
ON385639	ON385639	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/05/2019	NA	South Korea: Gwangju	South Korea	KOR	30-Apr-2019	2019-04-30	NA
ON385640	ON385640	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/06/2019	NA	South Korea: Gwangju	South Korea	KOR	28-May-2019	2019-05-28	NA
ON385641	ON385641	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/07/2019	NA	South Korea: Gwangju	South Korea	KOR	08-May-2019	2019-05-08	NA
ON385642	ON385642	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/08/2019	NA	South Korea: Gwangju	South Korea	KOR	13-May-2019	2019-05-13	NA
ON385643	ON385643	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/10/2019	NA	South Korea: Gwangju	South Korea	KOR	14-May-2019	2019-05-14	NA
ON385644	ON385644	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/11/2019	NA	South Korea: Gwangju	South Korea	KOR	14-May-2019	2019-05-14	NA
ON385645	ON385645	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/12/2019	NA	South Korea: Gwangju	South Korea	KOR	20-May-2019	2019-05-20	NA
ON385646	ON385646	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/13/2019	NA	South Korea: Gwangju	South Korea	KOR	20-May-2019	2019-05-20	NA
ON385647	ON385647	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/14/2019	NA	South Korea: Gwangju	South Korea	KOR	21-May-2019	2019-05-21	NA
ON385648	ON385648	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/15/2019	NA	South Korea: Gwangju	South Korea	KOR	27-May-2019	2019-05-27	NA
ON385649	ON385649	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/16/2019	NA	South Korea: Gwangju	South Korea	KOR	28-May-2019	2019-05-28	NA
ON385650	ON385650	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/17/2019	NA	South Korea: Gwangju	South Korea	KOR	25-May-2019	2019-05-25	NA
ON385651	ON385651	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/18/2019	NA	South Korea: Gwangju	South Korea	KOR	28-May-2019	2019-05-28	NA
ON385652	ON385652	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/19/2019	NA	South Korea: Gwangju	South Korea	KOR	18-Jun-2019	2019-06-18	NA
ON385653	ON385653	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/20/2019	NA	South Korea: Gwangju	South Korea	KOR	19-Jun-2019	2019-06-19	NA
ON385654	ON385654	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/21/2019	NA	South Korea: Gwangju	South Korea	KOR	04-Jun-2019	2019-06-04	NA
ON385655	ON385655	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/22/2019	NA	South Korea: Gwangju	South Korea	KOR	04-Jun-2019	2019-06-04	NA
ON385656	ON385656	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/23/2019	NA	South Korea: Gwangju	South Korea	KOR	04-Jun-2019	2019-06-04	NA
ON385657	ON385657	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/24/2019	NA	South Korea: Gwangju	South Korea	KOR	10-Jun-2019	2019-06-10	NA
ON385658	ON385658	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/25/2019	NA	South Korea: Gwangju	South Korea	KOR	11-Jun-2019	2019-06-11	NA
ON385659	ON385659	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/26/2019	NA	South Korea: Gwangju	South Korea	KOR	11-Jun-2019	2019-06-11	NA
ON385660	ON385660	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/27/2019	NA	South Korea: Gwangju	South Korea	KOR	17-Jun-2019	2019-06-17	NA
ON385661	ON385661	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/28/2019	NA	South Korea: Gwangju	South Korea	KOR	17-Jun-2019	2019-06-17	NA
ON385662	ON385662	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/29/2019	NA	South Korea: Gwangju	South Korea	KOR	18-Jun-2019	2019-06-18	NA
ON385663	ON385663	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/30/2019	NA	South Korea: Gwangju	South Korea	KOR	22-Jun-2019	2019-06-22	NA
ON385664	ON385664	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/31/2019	NA	South Korea: Gwangju	South Korea	KOR	25-Jun-2019	2019-06-25	NA
ON385665	ON385665	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/32/2019	NA	South Korea: Gwangju	South Korea	KOR	26-Jun-2019	2019-06-26	NA
ON385666	ON385666	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/33/2019	NA	South Korea: Gwangju	South Korea	KOR	21-Jul-2019	2019-07-21	NA
ON385667	ON385667	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/34/2019	NA	South Korea: Gwangju	South Korea	KOR	26-Jul-2019	2019-07-26	NA
ON385668	ON385668	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/35/2019	NA	South Korea: Gwangju	South Korea	KOR	12-Nov-2019	2019-11-12	NA
ON385669	ON385669	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/39/2019	NA	South Korea: Gwangju	South Korea	KOR	16-Jul-2019	2019-07-16	NA
ON385670	ON385670	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/40/2019	NA	South Korea: Gwangju	South Korea	KOR	30-Jul-2019	2019-07-30	NA
ON385671	ON385671	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/01/2018	NA	South Korea: Gwangju	South Korea	KOR	19-Feb-2018	2018-02-19	NA
ON385672	ON385672	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/02/2018	NA	South Korea: Gwangju	South Korea	KOR	26-Feb-2018	2018-02-26	NA
ON385673	ON385673	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/03/2018	NA	South Korea: Gwangju	South Korea	KOR	26-Mar-2018	2018-03-26	NA
ON385674	ON385674	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/04/2018	NA	South Korea: Gwangju	South Korea	KOR	02-Apr-2018	2018-04-02	NA
ON385675	ON385675	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/05/2018	NA	South Korea: Gwangju	South Korea	KOR	16-Apr-2018	2018-04-16	NA
ON385676	ON385676	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/06/2018	NA	South Korea: Gwangju	South Korea	KOR	16-Apr-2018	2018-04-16	NA
ON385677	ON385677	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/07/2018	NA	South Korea: Gwangju	South Korea	KOR	16-Apr-2018	2018-04-16	NA
ON385678	ON385678	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/08/2018	NA	South Korea: Gwangju	South Korea	KOR	17-Apr-2018	2018-04-17	NA
ON385679	ON385679	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/09/2018	NA	South Korea: Gwangju	South Korea	KOR	21-Apr-2018	2018-04-21	NA
ON385680	ON385680	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/10/2018	NA	South Korea: Gwangju	South Korea	KOR	23-Apr-2018	2018-04-23	NA
ON385681	ON385681	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/11/2018	NA	South Korea: Gwangju	South Korea	KOR	23-Apr-2018	2018-04-23	NA
ON385682	ON385682	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/12/2018	NA	South Korea: Gwangju	South Korea	KOR	23-Apr-2018	2018-04-23	NA
ON385683	ON385683	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/13/2018	NA	South Korea: Gwangju	South Korea	KOR	27-Apr-2018	2018-04-27	NA
ON385684	ON385684	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/14/2018	NA	South Korea: Gwangju	South Korea	KOR	30-Apr-2018	2018-04-30	NA
ON385685	ON385685	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/15/2018	NA	South Korea: Gwangju	South Korea	KOR	30-Apr-2018	2018-04-30	NA
ON385686	ON385686	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/16/2018	NA	South Korea: Gwangju	South Korea	KOR	30-Apr-2018	2018-04-30	NA
ON385687	ON385687	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/17/2018	NA	South Korea: Gwangju	South Korea	KOR	02-May-2018	2018-05-02	NA
ON385688	ON385688	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/18/2018	NA	South Korea: Gwangju	South Korea	KOR	07-May-2018	2018-05-07	NA
ON385689	ON385689	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/19/2018	NA	South Korea: Gwangju	South Korea	KOR	08-May-2018	2018-05-08	NA
ON385690	ON385690	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/20/2018	NA	South Korea: Gwangju	South Korea	KOR	09-May-2018	2018-05-09	NA
ON385691	ON385691	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/21/2018	NA	South Korea: Gwangju	South Korea	KOR	11-May-2018	2018-05-11	NA
ON385692	ON385692	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/22/2018	NA	South Korea: Gwangju	South Korea	KOR	14-May-2018	2018-05-14	NA
ON385693	ON385693	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/23/2018	NA	South Korea: Gwangju	South Korea	KOR	15-May-2018	2018-05-15	NA
ON385694	ON385694	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/24/2018	NA	South Korea: Gwangju	South Korea	KOR	15-May-2018	2018-05-15	NA
ON385695	ON385695	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/25/2018	NA	South Korea: Gwangju	South Korea	KOR	15-May-2018	2018-05-15	NA
ON385696	ON385696	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/26/2018	NA	South Korea: Gwangju	South Korea	KOR	16-May-2018	2018-05-16	NA
ON385697	ON385697	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/27/2018	NA	South Korea: Gwangju	South Korea	KOR	18-May-2018	2018-05-18	NA
ON385698	ON385698	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/28/2018	NA	South Korea: Gwangju	South Korea	KOR	21-May-2018	2018-05-21	NA
ON385699	ON385699	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/29/2018	NA	South Korea: Gwangju	South Korea	KOR	22-May-2018	2018-05-22	NA
ON385700	ON385700	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/30/2018	NA	South Korea: Gwangju	South Korea	KOR	22-May-2018	2018-05-22	NA
ON385701	ON385701	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/31/2018	NA	South Korea: Gwangju	South Korea	KOR	22-May-2018	2018-05-22	NA
ON385702	ON385702	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/32/2018	NA	South Korea: Gwangju	South Korea	KOR	28-May-2018	2018-05-28	NA
ON385703	ON385703	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/33/2018	NA	South Korea: Gwangju	South Korea	KOR	28-May-2018	2018-05-28	NA
ON385704	ON385704	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/34/2018	NA	South Korea: Gwangju	South Korea	KOR	29-May-2018	2018-05-29	NA
ON385705	ON385705	426	viral cRNA	2022-08-15	Human respirovirus 3	Homo sapiens	HPIV3/Gwangju/KOR/35/2018	NA	South Korea: Gwangju	South Korea	KOR	04-Jun-2018	2018-06-04	NA
